"Client","Country","Date Month","Uniques","Time Watched Minutes","Avg Min per Unique","Sessions"
"Canela","Myanmar [Burma]","Aug-2024",296,2095.416666666667,7.07911036036036,352
"Canela","Namibia","Aug-2024",1,0.4,0.4,2
"Canela","Nepal","Aug-2024",4,0.5333333333333333,0.13333333333333333,5
"Canela","Netherlands","Aug-2024",1015,97934.43333333355,96.48712643678161,1477
"Canela","New Zealand","Aug-2024",38,576.9333333333332,15.182456140350876,58
"Canela","Nicaragua","Aug-2024",2729,39639.70000000001,14.52535727372664,10426
"Canela","Nigeria","Aug-2024",38,14.283333333333335,0.37587719298245614,38
"Canela","Norway","Aug-2024",10,5.6499999999999995,0.5650000000000001,15
"Canela","Oman","Aug-2024",13,4.466666666666667,0.3435897435897436,17
"Canela","Pakistan","Aug-2024",76,169.74999999999994,2.2335526315789473,127
"Canela","Palestinian Territories","Aug-2024",7,17.883333333333336,2.5547619047619046,9
"Canela","Panama","Aug-2024",2374,26490.3666666665,11.15853692782926,9245
"Canela","Papua New Guinea","Aug-2024",2,3.7666666666666666,1.8833333333333333,3
"Canela","Paraguay","Aug-2024",2204,42055.38333333348,19.081389897156683,9315
"Canela","Peru","Aug-2024",90312,737644.0833334494,8.167730571057373,291832
"Canela","Philippines","Aug-2024",34,8.26666666666667,0.2431372549019608,46
"Canela","Poland","Aug-2024",45,39.41666666666668,0.8759259259259259,89
"Canela","Portugal","Aug-2024",158,566.9166666666671,3.5880801687763713,362
"Canela","Puerto Rico","Aug-2024",10438,123240.60000000223,11.806917033914544,40483
"Canela","Qatar","Aug-2024",8,5.083333333333333,0.6354166666666666,10
"Canela","Romania","Aug-2024",41,77288.1833333334,1885.0776422764227,911
"Canela","Russia","Aug-2024",110,1044.7999999999995,9.498181818181818,212
"Canela","Rwanda","Aug-2024",1,0.23333333333333334,0.23333333333333334,1
"Canela","Saint Lucia","Aug-2024",2,1.5,0.75,2
"Canela","Saint Martin","Aug-2024",1,10.833333333333332,10.833333333333334,2
"Canela","Saint Vincent and the Grenadines","Aug-2024",1,0.35,0.35,1
"Canela","Saudi Arabia","Aug-2024",93,111.48333333333325,1.1987455197132617,125
"Canela","Senegal","Aug-2024",14,21.866666666666667,1.561904761904762,18
"Canela","Serbia","Aug-2024",9,9.05,1.0055555555555555,14
"Canela","Sierra Leone","Aug-2024",5,1.8333333333333333,0.36666666666666664,5
"Canela","Singapore","Aug-2024",180,1626.9833333333315,9.038796296296296,1398
"Canela","Slovakia","Aug-2024",91,248.46666666666678,2.7304029304029305,109
"Canela","Slovenia","Aug-2024",5,2.283333333333333,0.45666666666666667,8
"Canela","Somalia","Aug-2024",1,0.9333333333333333,0.9333333333333333,1
"Canela","South Africa","Aug-2024",39,201.10000000000002,5.156410256410256,52
"Canela","South Korea","Aug-2024",156,35440.9166666669,227.18536324786322,6494
